created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 03 16:56:31 +0000 2023;1,73136E+18;@sosmedkeras Semarang aja masih banyak yang belum bener, udah beli motor mana pake uang rakyat lagi. Minimal tu duit rakyat buat benerin daerah yang masih banjir nohh... Kaga liat apa ya masih banyak yang banjir2 gitu. Heran;0;0;0;0;in;1,33405E+18;1,7313E+18;Yessicamiyera;https://twitter.com/Yessicamiyera/status/1731356751650570272
Sun Dec 03 16:27:07 +0000 2023;1,73135E+18;apa benda kau merapu ni sial😭 zionism = communism?? watafak?? dunia makin maju, kau nak simpan lagi ke fail fail penting semua tu maca buku pink buku biru anak anak tu sampai lunyai?? belum cerita kalau terkena banjir semua tu😭;0;0;2;4;in;1,42374E+18;1,73135E+18;jiebucin;https://twitter.com/jiebucin/status/1731349352969556060
Sun Dec 03 16:06:35 +0000 2023;1,73134E+18;@bharianmy Suruh dia jgn hilangkan diri lagi...jika berlaku banjir kat kawasan dia ye...🤣;0;0;0;0;in;103579421;1,73097E+18;daihatsurocky;https://twitter.com/daihatsurocky/status/1731344187831079363
Sun Dec 03 16:05:35 +0000 2023;1,73134E+18;@mkini_bm Sila bagi tau tu Ahmad S. jgn hilangkan diri lagi jika berlaku banjir kat kawasan dia ye....🤣;0;0;0;0;in;103579421;1,73116E+18;daihatsurocky;https://twitter.com/daihatsurocky/status/1731343933425569884
Sun Dec 03 15:53:39 +0000 2023;1,73134E+18;cok rumah gw ternyata kalo ujan kek kapal pecah, bocor dimana mana ampe banjir.  realizing that harus kerja lebih keras lagi, biar bisa perbaiki atap, biar orang tua gk kebangun karna air masuk.   hidup ini keras tapi maeh dah maju anjg!;0;0;0;0;in;2396099119;1,73134E+18;YaudahTerimaAja;https://twitter.com/YaudahTerimaAja/status/1731340930060595288
Sun Dec 03 16:03:52 +0000 2023;1,73134E+18;@Ayahanda_MD @Alamurni @Bossbm17 @bossku_team @mynewshub @morasaki12 @fikhwanBait @Jacob_Hendo7 @thanenthiran3 @HamdanRukun @NikYahya2 @faththebee @CikSueCinta @BN_hardcore @FansuriShafie @Selamat97824258 @NajibRazak @zlk69 @umnoonline Ok la... dulu Terengganu banjir dia bole hilang lak...harap2 dia tak hilang lagi jika kawasan dia banjir...🤣🤣🤣;0;0;1;4;in;103579421;1,73099E+18;daihatsurocky;https://twitter.com/daihatsurocky/status/1731343501982650759
Sun Dec 03 15:40:55 +0000 2023;1,73134E+18;Asu gdbg banjir gak liat sikon bgt anjeng ini udah diem gue anjg sejam bingung mau maju atau balik lagi;0;0;0;0;in;1005976266;1,73134E+18;howyoulinda;https://twitter.com/howyoulinda/status/1731337728737067245
Sun Dec 03 15:26:38 +0000 2023;1,73133E+18;MAU BALIK LAG BANJIR MANA HUJAN LAGI;0;0;0;0;in;1,46081E+18;1,73133E+18;for____evermore;https://twitter.com/for____evermore/status/1731334131676811337
Sun Dec 03 15:23:02 +0000 2023;1,73133E+18;#kotabharu Mangsa banjir di Kelantan bertambah kepada 4,530 orang daripada 1,462 keluarga setakat 9 malam ini berikutan satu lagi pusat pemindahan sementara (PPS) di Pasir Mas dibuka hari ini. \https://t.co/IDlFTfxaJW;0;1;2;1;in;63070015;1,73133E+18;hmetromy;https://twitter.com/hmetromy/status/1731333225635807345
Sun Dec 03 15:07:30 +0000 2023;1,73133E+18;Alhamdulillah banjir lagi 😂  kalo ini emang dari Allah, semoga karena ini, gue dapet pahala.  tp kalo karena perbuatan orang lain yg punya niat jahat, semoga dapet balasannya, dan dosa-dosa hamba sekeluarga, diangkut sama mereka. aamiinn ✨ https://t.co/BKfcLiUb41;0;1;0;0;in;1,6306E+18;1,73133E+18;virapf;https://twitter.com/virapf/status/1731329316632580202
Sun Dec 03 15:02:57 +0000 2023;1,73133E+18;NANGIS KALI AKU WE. Kaos kaki punya ak tdi kucuci abistu kujemur. Yang angkat pakaian tdi tu adekku. KATAA DIA KAOS KAKINYA JATOH tapi udah DIAMBIL LAGI. Trus PAS DI CEK LAGI KAOS KAKINYA ILANG SEBELAHHHH. Halaman belakang buat ngejemur lagi banjir pls tkut hanyut 😭😭😭;0;1;0;0;in;1,33077E+18;1,73133E+18;ybharuto;https://twitter.com/ybharuto/status/1731328174137770145
Sun Dec 03 14:51:14 +0000 2023;1,73133E+18;@EmilDardak yook bisa yookk tambah lagi doong piagam/penghargaan ina ini ita itu buat Walkot-Pemkot Malang 👏🏻👏🏻😂 makin banyak dikasih piagam/penghargaan makin buuuaiiiikkk kok kondisi nyata dilapangan (macet,banjir,lahan parkir,kabel semrawut) 👋🏻👋🏻😜;0;0;0;1;in;1,15081E+18;1,73126E+18;iyasiapatau;https://twitter.com/iyasiapatau/status/1731325223797215715
Sun Dec 03 14:40:40 +0000 2023;1,73132E+18;Lagi banjir durian Met istirahat semuanya https://t.co/wISRPSeFyV;0;0;0;0;in;1859730420;1,73132E+18;rizkiansorinst;https://twitter.com/rizkiansorinst/status/1731322564184797256
Sun Dec 03 14:20:55 +0000 2023;1,73132E+18;Ujan lagi sore ini, dan belum ketemu solusinya.. 🥺 Banjir banjir setiap ujan gk kebayang mereka bersihin trs https://t.co/kAY01EJtm5;0;0;0;0;in;403959239;1,73132E+18;islamianandaku;https://twitter.com/islamianandaku/status/1731317593213132887
Sun Dec 03 14:19:04 +0000 2023;1,73132E+18;Semarang ki serba salah. Kalo lagi kemarau, panasnya minta ampun nyelekit dan kadang sampe pengap. Kalo lagi musim hujan, baru dihujani dah banjir. Ente bayangi aja Tembalang udah di pucuk atas kota Semarang aja bisa banjir parah. Apalagi yang Semarang bawah.;0;1;1;0;in;165629009;1,73132E+18;kalemyuk;https://twitter.com/kalemyuk/status/1731317128572305719
Sun Dec 03 14:17:02 +0000 2023;1,73132E+18;@zvti_ Banjir lagi ke sana;0;1;0;0;in;1,7099E+18;1,73131E+18;ikhwzul325;https://twitter.com/ikhwzul325/status/1731316617630605584
Sun Dec 03 14:15:00 +0000 2023;1,73132E+18;Bikin Rumah Adem, AC 1/2 PK Ini Diskon Rp 1,5 Juta di Transmart Full Day Sale  Pesta diskon Transmart Full Day Sale hari ini kembali lagi. Berbagai produk banjir diskon termasuk produk elektronik.  &gt &gt  https://t.co/BrTip5ZvLS  #detikfinance;0;0;0;0;in;69183155;1,73132E+18;detikcom;https://twitter.com/detikcom/status/1731316104251789404
Sun Dec 03 14:02:50 +0000 2023;1,73131E+18;Nah hari ini dah banjir di Lubuk Sikaping, terus Marapi meletus  Belum lagi rawan longsor di Palupuh dan Malampah, mana medannya lembah bukit, itu jalur jalur dari Lubuk ke Bandara emang rada rawan.   dan masih nih lokasi gk masuk daerah remote, at least klasifikasi I atau II 🙃;0;1;0;2;in;1,23885E+18;1,73131E+18;Cheeseislikeu;https://twitter.com/Cheeseislikeu/status/1731313045111284053
Sun Dec 03 13:51:07 +0000 2023;1,73131E+18;Bang lu bayangin aja lagi banjir ada yacht lewat. Kek aneh nggak sih;0;0;0;0;in;1,41222E+18;1,73131E+18;akuw_siapa;https://twitter.com/akuw_siapa/status/1731310096100286527
Sun Dec 03 13:25:43 +0000 2023;1,7313E+18;@gitasputri Gitt wkwksk kepikiran tar akhir taun gmn 🤣 Itu kalo banjir smrg aku pp naik apa lagi ya;0;1;0;0;in;1,32651E+18;1,73128E+18;Finafinaafinaaa;https://twitter.com/Finafinaafinaaa/status/1731303703750299979
Sun Dec 03 13:23:44 +0000 2023;1,7313E+18;@EdopKejem27520 Rejeki gua dapet link 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 bagus di 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 lagi banjir scatter;0;0;0;0;in;1,64047E+18;1,7313E+18;Kira75393040423;https://twitter.com/Kira75393040423/status/1731303203957043517
Sun Dec 03 13:23:31 +0000 2023;1,7313E+18;@megatef25 Rejeki gua dapet link 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 bagus di 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 lagi banjir scatter;0;0;0;0;in;1,64047E+18;1,7313E+18;Kira75393040423;https://twitter.com/Kira75393040423/status/1731303149418533057
Sun Dec 03 13:20:28 +0000 2023;1,7313E+18;serius gw masi penasaran kucing kucing pergi kemana kalau lagi banjir;0;0;0;0;in;1,66975E+18;1,7313E+18;imaerinabluu;https://twitter.com/imaerinabluu/status/1731302380745200056
Sun Dec 03 13:18:23 +0000 2023;1,7313E+18;Pantesan si mochi keshil suka ikutan main air kalo Pau lagi nyiram rumput atau tanaman atau mencuci mobil. Mana si mochi keshil kadang minta mandi sekalian dan mau bikin banjir besar di luar juga, orang Paunya aja suka main begini di halaman. 😅 https://t.co/5JgU8P7Blc;0;3;14;75;in;1,49593E+18;1,7313E+18;ohmxnanon;https://twitter.com/ohmxnanon/status/1731301856763429292
Sun Dec 03 13:16:50 +0000 2023;1,7313E+18;Tadi nya udah berhenti nangis, eh pas buka X dan baca bacain #LetterToTXT langsung banjir lagi😭😭;0;1;0;0;in;1,48997E+18;1,7313E+18;csb_512;https://twitter.com/csb_512/status/1731301468291187075
Sun Dec 03 13:12:50 +0000 2023;1,7313E+18;#besoksenin dan gue hanya bisa merenung mana sekarang rumah lagi banjir dan hanya bisa terdiam dengan kejombloanku alias PENGEN SUAMI KAYAK MAS GHANIIIIIII !!!!!!!;0;0;0;0;in;1,71845E+18;1,7313E+18;katercemiter;https://twitter.com/katercemiter/status/1731300461863670086
Sun Dec 03 13:08:55 +0000 2023;1,7313E+18;"#DailyDoseOfSunshine   Dari banyak kasus kesehatan mental yg dibahas, secara pribadi yg paling membuat banjir air mata ketika membahas tentang bunuh diri. Ada dialog yg begitu membekas, aku baru saja menguburkan putraku, sekarang aku tidak punya seseorang lagi untuk dipeluk"" 😭 https://t.co/iXHzqjmwrj""";0;0;0;0;in;114646479;1,70944E+18;ulisisme;https://twitter.com/ulisisme/status/1731299476458152179
Sun Dec 03 12:49:36 +0000 2023;1,73129E+18;"@BosPurwa Moyang aja Pernah Jawab (Persis sama ) .. Ketika Banjir melanda Kalsel (efek sampai ke Wil kami /Kalteng ) Ditanya soal Banjir dan tanah longsor ,dijawab Musim hujan ,Curah hujan tinggi ,..Luar biasa ""jawabannya !!  Lulusan Sarjana kehutanan ,UGM lagi (Kampus Top ) ,,😕😕😕😕..""";0;0;0;0;in;1,61366E+18;1,73125E+18;DarneNyoman;https://twitter.com/DarneNyoman/status/1731294613007450178
Sun Dec 03 12:47:28 +0000 2023;1,73129E+18;@SmgMenfess2 gaak nder, itu kalo ujannya reda juga airnya gak menggenang lagi. ini w lewat gak ada banjir samsek;0;0;0;0;in;812515880;1,73127E+18;yourbrightself;https://twitter.com/yourbrightself/status/1731294078640492564
Sun Dec 03 12:44:02 +0000 2023;1,73129E+18;@cellogusta Oia jgn lupa jg klw istri itu ada yg punya penyakit baby blues or bisa juga lagi burn out. Misal lagi pms banjir jd lelah banget rasanya gak bs ngapa2in. Itu cm cuplikan dan mungkin gak tiap hari istrinya begitu. Atau mungkin anaknya punya kebutuhan khusus (keliatan udh gede…;0;0;0;0;in;515109536;1,73128E+18;melanieppuchino;https://twitter.com/melanieppuchino/status/1731293212932030846
Sun Dec 03 12:12:35 +0000 2023;1,73129E+18;@moanamenfess 많이 많이 고맙다구 우리 투바투 💙💙 udh g bs berkata2 lagi gue banjir mata 😭 manifesting klo TXT world tour lagi next year’s 2024 gue otw ke Seoul beneran for pembukaan konser 🥹🫶 AMINNN ✨✨(uda mulai nabung dari bulan kemarin btw);0;0;0;0;in;1,29271E+18;1,73127E+18;onedaymoa;https://twitter.com/onedaymoa/status/1731285297768567094
Sun Dec 03 12:07:08 +0000 2023;1,73128E+18;Ujan, matlis, banjir. Nikmat tembalang mana lagi yg kau dustakan;0;0;0;0;in;1,69638E+18;1,73128E+18;maukebosscha;https://twitter.com/maukebosscha/status/1731283926247989251
Sun Dec 03 12:07:08 +0000 2023;1,73128E+18;@endoggies @indahnoonaksn Nanti kamu banjir tikel lagi;0;1;0;0;in;1,34882E+18;1,73126E+18;EngeneFAS;https://twitter.com/EngeneFAS/status/1731283924989657167
Sun Dec 03 12:05:53 +0000 2023;1,73128E+18;Dah la rumah kena banjir, pindah ke PPS, air paip pulak takde. Mati jer lah lagi baik AKSB dgn Nik Amar ni.;0;0;1;0;in;849270732;1,73128E+18;hcsoon;https://twitter.com/hcsoon/status/1731283611691971034
Sun Dec 03 12:03:44 +0000 2023;1,73128E+18;cuiii baru semalem di bilangin banglang jangan jatoh lagi,,tau gaa tadi w abis nyebrang banjir kakinya jeblos ke selokan😁😁😁;0;1;0;0;in;1,46528E+18;1,73128E+18;darkkcake;https://twitter.com/darkkcake/status/1731283069070667956
Sun Dec 03 12:03:15 +0000 2023;1,73128E+18;lagi dan lagi abis gereja komplek gue banjir... kata gue ini ciputat harus gmn lg ya bisr ga banjir;0;0;0;0;in;1,29523E+18;1,73128E+18;doppultine;https://twitter.com/doppultine/status/1731282950468366651
Sun Dec 03 11:55:19 +0000 2023;1,73128E+18;@undipmenfess bukannya pas itu gorong2 udah dibenerin ya? kok bisa ampe banjir lagi sih;0;1;0;0;in;1,08518E+18;1,73126E+18;pisangorengggg;https://twitter.com/pisangorengggg/status/1731280954797563989
Sun Dec 03 11:50:32 +0000 2023;1,73128E+18;siapa yang rumahnya kebanjiran? 😀 RUMAH AK HAMPIRRR DIKIT LAGI BANJIR MASUK KE DALEM;0;4;0;0;in;1,61164E+18;1,73128E+18;Jeanayyew;https://twitter.com/Jeanayyew/status/1731279747932717210
Sun Dec 03 11:47:09 +0000 2023;1,73128E+18;@IMAGOODGlRL Wkwkw untung deh kalo dikit lagi pindah. Semoga rumah baru enggak banjir yaaa;0;1;0;0;in;1,41092E+18;1,73125E+18;jjaemonade_;https://twitter.com/jjaemonade_/status/1731278896384167983
Sun Dec 03 11:43:57 +0000 2023;1,73128E+18;sumpah gue tadi lewat Ciater bjir di kali nya itu jembatan udh setengah ban,, gue berdoa dalem hati semoga depan walkot gak banjir kdkdjd bjirr malah seban mobil  hadehhh mana wiper mobil gue tiba tiba copot bjir kena angin gede 😩 kelam banget petir dar der dor lagi hdh;0;0;0;0;in;1,64472E+18;1,73128E+18;virenc_;https://twitter.com/virenc_/status/1731278091320992157
Sun Dec 03 11:41:43 +0000 2023;1,73128E+18;Awas banjir di lapangan lagi pak😁;0;0;0;0;in;1,21003E+18;1,73128E+18;PembebasanTinta;https://twitter.com/PembebasanTinta/status/1731277529577910417
Sun Dec 03 11:35:28 +0000 2023;1,73128E+18;Pesta diskon Transmart Full Day Sale hari ini kembali lagi. Berbagai produk banjir diskon termasuk produk elektronik. https://t.co/XeVJ14zgNv;0;0;0;0;in;135795460;1,73128E+18;detikfinance;https://twitter.com/detikfinance/status/1731275956159946792
Sun Dec 03 11:34:54 +0000 2023;1,73128E+18;@IMAGOODGlRL Oh ya Allah, itu harus ditinggiin lagi kalo setiap keujanan banjir mah atuh, biar egk bikin kerjaan lagi😭;0;1;0;0;in;1,41092E+18;1,73125E+18;jjaemonade_;https://twitter.com/jjaemonade_/status/1731275816288629177
Sun Dec 03 11:34:39 +0000 2023;1,73128E+18;@SmgMenfess2 Jangankan tembalang, padahal unnes juga suka banjir klo lagi ujan gini 😂;0;0;0;0;in;8,74422E+17;1,73127E+18;vousavon12;https://twitter.com/vousavon12/status/1731275753051017673
Sun Dec 03 11:28:18 +0000 2023;1,73127E+18;Alhamdulillah udah dikasih hujan lagi.. Tapi, nggak sampe kamar mandi banjir gara2 bocor dari plafon sama hexos yaAllah🫠;0;0;0;0;in;1,34099E+18;1,73127E+18;cutemaxxby;https://twitter.com/cutemaxxby/status/1731274152286515517
Sun Dec 03 11:26:23 +0000 2023;1,73127E+18;woi pengen berburu banjir mau liat banjir pls;0;2;0;1;in;1,29357E+18;1,73127E+18;adinsizzz;https://twitter.com/adinsizzz/status/1731273672990806357
Sun Dec 03 11:22:05 +0000 2023;1,73127E+18;sampe seluruh jakarta banjir terus surut lagi juga aku tetep sayang kamu txt;0;0;0;1;in;8,38447E+17;1,73127E+18;ssamjunie;https://twitter.com/ssamjunie/status/1731272589144981806
Sun Dec 03 11:21:57 +0000 2023;1,73127E+18;@CNNIndonesia Jangan ingatkan bangsa ini dengan kata banjir. Cukuplah banjir di JIS akibat rumput yang SANGAT JELEK mengakibatkan trauma mendalam karena telah mempermalukan negara ini di mata dunia. Sekali lagi jangan pakai kata banjir.;0;0;0;0;in;1,66063E+18;1,73111E+18;Rionaldiox;https://twitter.com/Rionaldiox/status/1731272555586330726
Sun Dec 03 11:21:27 +0000 2023;1,73127E+18;@veyveyav Tetaplah pesimis biar kenyataan 😊🫶🏼 Tp ini yg kita² mau bre, kpn lagi banjir momen di follow jkt??😭👊🏼;0;1;0;0;in;1,25955E+18;1,73127E+18;laveeann;https://twitter.com/laveeann/status/1731272429740425578
Sun Dec 03 11:11:45 +0000 2023;1,73127E+18;berita banjir bakal muncul di jabodetabek sebentar lagi.;0;0;0;0;in;1,43151E+18;1,73127E+18;cartwhell_;https://twitter.com/cartwhell_/status/1731269987170759120
Sun Dec 03 11:11:14 +0000 2023;1,73127E+18;Habis mandi lalu dikabarin sama mama depan rumah banjir dikit langsung weh kita keluar dan basah lagi;0;0;0;0;in;1,21706E+18;1,73127E+18;peachiesamoyeed;https://twitter.com/peachiesamoyeed/status/1731269857965187147
Sun Dec 03 11:10:19 +0000 2023;1,73127E+18;BANJIR LAGI;0;0;0;0;in;1,32981E+18;1,73127E+18;tsukcsa;https://twitter.com/tsukcsa/status/1731269629539192949
Sun Dec 03 11:00:01 +0000 2023;1,73127E+18;@matbrekai bisa jadi bentar lagi ujan.  tapi ini asli lebat banget ujannya, sy yakin banjir sih (tadi liat fess kampus, ada yang post banjir);0;1;0;1;in;1,11335E+18;1,73126E+18;greatyidan;https://twitter.com/greatyidan/status/1731267037635514397
Sun Dec 03 10:57:25 +0000 2023;1,73127E+18;Alhamdulillah got ku sudah tidak menjadi sasaran alasan banjir lagi🤣🤣;0;0;0;0;in;88609508;1,73127E+18;sawipakcoy;https://twitter.com/sawipakcoy/status/1731266381155651902
Sun Dec 03 10:57:20 +0000 2023;1,73127E+18;@CNNIndonesia banjir tawaran pasang rumput lagi;0;0;0;0;in;427984406;1,73111E+18;indraprasojo;https://twitter.com/indraprasojo/status/1731266360423174408
Sun Dec 03 10:55:27 +0000 2023;1,73127E+18;hujan hanyalah air tapi kalo ada petir geluduk takut banget ya wak😭😭😭  blom lagi kalo banjir kata ibu kos gue suka ada uler hanyut🥹🥹🥹💔💔💔  trabas balik ajalah dengan bismillah🥲🥲🥲 https://t.co/gy7QjdlY5K;0;0;0;0;in;1,39191E+18;1,73127E+18;xylanasenzyme;https://twitter.com/xylanasenzyme/status/1731265887142068535
Sun Dec 03 10:52:04 +0000 2023;1,73127E+18;@raaseeeen lagi tiduran habis liat banjir;0;1;0;0;in;8,78148E+17;1,73126E+18;kiwcis;https://twitter.com/kiwcis/status/1731265035295711583
Sun Dec 03 10:49:37 +0000 2023;1,73126E+18;"Ga lama bakalan banjir lagi nih :"";0;0;0;0;in;1160680620344786944;1731264419664126155;risvirens;https://twitter.com/risvirens/status/1731264419664126155
Sun Dec 03 10:37:32 +0000 2023;1731261377107628452;@simaniska dapet saran dari temen katanya di 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 lagi bagus saya coba beneran banjir 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃""";0;0;0;0;in;1245110178;1,73126E+18;ermanmon;https://twitter.com/ermanmon/status/1731261377107628452
Sun Dec 03 10:35:05 +0000 2023;1,73126E+18;@sffflggvh Rejeki gua dapet link 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 bagus di 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 lagi banjir scatter;0;0;0;0;in;1247426498;1,73126E+18;FaZe_Jan;https://twitter.com/FaZe_Jan/status/1731260761585168496
Sun Dec 03 10:35:00 +0000 2023;1,73126E+18;@laratikuu Rejeki gua dapet link 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 bagus di 𝐏𝐀𝐒𝐎𝐏𝐀𝐓𝐈𝟒𝐃 lagi banjir scatter;0;0;0;0;in;1247426498;1,73126E+18;FaZe_Jan;https://twitter.com/FaZe_Jan/status/1731260742039654622
Sun Dec 03 10:29:36 +0000 2023;1,73126E+18;Sore ini Semarang banjir lagi Minggu 3 Desember 2023 https://t.co/uoaJaHzIzW;1;1;15;21;in;1,36995E+18;1,73126E+18;never_alonely;https://twitter.com/never_alonely/status/1731259380954481117
Sun Dec 03 10:28:28 +0000 2023;1,73126E+18;yak udh siap kena banjir lagi :);0;0;0;0;in;2380321980;1,73126E+18;angelamericidev;https://twitter.com/angelamericidev/status/1731259095037215143
Sun Dec 03 10:26:15 +0000 2023;1,73126E+18;braw! suhat banjir lagi gak?? jalan bunga coklat banjir gak????;0;0;0;1;in;2970636770;1,73126E+18;ub_mfs;https://twitter.com/ub_mfs/status/1731258539874869382
Sun Dec 03 10:21:53 +0000 2023;1,73126E+18;banjir lagi nih keknya asrama;0;0;0;0;in;175723266;1,73126E+18;elrumi_t;https://twitter.com/elrumi_t/status/1731257438589120754
Sun Dec 03 10:16:09 +0000 2023;1,73126E+18;kasian banget ayang gue keseret2 pdhal lagi gak ada banjir wkwkwkwkwkwkw;0;0;0;0;in;2204551938;1,73126E+18;kurarachon_;https://twitter.com/kurarachon_/status/1731255998906847287
Sun Dec 03 10:13:05 +0000 2023;1,73126E+18;@tehtutang Iya lagi ujan Mulu akhir akhir ini, banjir malah di sini Weh:');0;1;0;0;in;1304397018;1,73118E+18;liddolmoonfairy;https://twitter.com/liddolmoonfairy/status/1731255226961912128
Sun Dec 03 10:07:37 +0000 2023;1,73125E+18;Ujan deres ini apakah akan banjir lagi???;0;0;0;0;in;211146663;1,73125E+18;namasayaikhsan;https://twitter.com/namasayaikhsan/status/1731253849107939489
Sun Dec 03 09:43:32 +0000 2023;1,73125E+18;@xiaoxinei Ati-ati banjir lagi jul wkwk;0;1;0;0;in;2436543386;1,73123E+18;tauruuussss;https://twitter.com/tauruuussss/status/1731247789710233828
Sun Dec 03 09:32:07 +0000 2023;1,73124E+18;lah jaksel banjir gitu, depok lagi kering nih;0;0;0;0;in;1,0189E+18;1,73124E+18;saedeulaah;https://twitter.com/saedeulaah/status/1731244914183385301
Sun Dec 03 09:29:57 +0000 2023;1,73124E+18;@BaseBDG terpantau mendung nder. ngeri hujan dan banjir lagi...;0;0;0;0;in;1,22602E+18;1,73124E+18;diontarot;https://twitter.com/diontarot/status/1731244372094767303
Sun Dec 03 09:21:47 +0000 2023;1,73124E+18;@jodanspace Bagus tapi sedih njir 😢 gatau mungkin emng gw cengeng, tp sedih pas pisah sm semenya, meski akhirnya bersatu lagi sih dan HE, cuma yah... Ttp banjir gw 😭;0;0;0;0;in;1,71213E+18;1,73117E+18;xiaocsean;https://twitter.com/xiaocsean/status/1731242316873220598
Sun Dec 03 08:54:43 +0000 2023;1,73124E+18;@sunflowersade liatnya pake mata batin donggg.  itu dia bentar lagi bikin banjir rumah ku tau😞 tolong bilang jangan asal sembur aer ya😞🙏;0;1;0;0;in;1,24324E+18;1,73117E+18;fushiguwwo;https://twitter.com/fushiguwwo/status/1731235502555279486
Sun Dec 03 08:49:36 +0000 2023;1,73123E+18;Orang orang macam ni la punca jamban banjir sial. Aku nak berak bukan main lencun lagi lantai dinding semua kimak sikit sikit dah la aku nak bukak pakai seluar pun basah jadinya.;0;0;0;0;in;2157305058;1,73123E+18;zeekbaik;https://twitter.com/zeekbaik/status/1731234216271339615
Sun Dec 03 08:38:46 +0000 2023;1,73123E+18;Baru ngelanjutin bahureksa lagi, anj banjir banget😭😭😭;0;0;0;0;in;1,50107E+18;1,73123E+18;jkvbriyns;https://twitter.com/jkvbriyns/status/1731231488841330886
Sun Dec 03 08:35:18 +0000 2023;1,73123E+18;@nobitaro Bener lagi, sekarang yg laku yg keliatan estetik. Pada lupa lu tinggal di negara tropis. Klo budget terbatas rumah yg praktikal lbh penting drpd estetik. Sodara bli rumah yg tengahnya bolong ada kolam dan taman akhirnya di tutup krn di musim ujan malah bikin banjir.;0;0;0;1;in;1,50828E+18;1,73109E+18;dimulaidarinull;https://twitter.com/dimulaidarinull/status/1731230615369076848
Sun Dec 03 08:26:13 +0000 2023;1,73123E+18;Dapat kiriman juga di Daya banjir, padahal kemarin lagi ada perbaikan drainase pas lewat sana 😭;0;1;0;1;in;3070127642;1,73123E+18;iqbalcesc_;https://twitter.com/iqbalcesc_/status/1731228330232627591
Sun Dec 03 08:17:33 +0000 2023;1,73123E+18;Semua estetik kali lagi ujan, kecuali kalo banjir;0;0;0;0;in;3238476194;1,73123E+18;titabayita;https://twitter.com/titabayita/status/1731226148812841414
Sun Dec 03 08:07:33 +0000 2023;1,73122E+18;Aceh Singkil Banjir Lagi, https://t.co/7NdrWx93gJ;0;0;0;0;in;146725469;1,73122E+18;Boydetak;https://twitter.com/Boydetak/status/1731223634038116688
Sun Dec 03 08:06:16 +0000 2023;1,73122E+18;eh shownu kamu sehat-sehat ya soalnya lagi banjir job km pasti capek tapi seneng soalnya hilal beli rumah nya makin keliatan;0;1;0;0;in;1,22327E+18;1,73122E+18;SoyNu6;https://twitter.com/SoyNu6/status/1731223308736372768
Sun Dec 03 07:53:02 +0000 2023;1,73122E+18;Wee jgn banjir lagi yaa;0;0;0;0;in;531184231;1,73122E+18;kuilohopo;https://twitter.com/kuilohopo/status/1731219981755625567
Sun Dec 03 07:36:42 +0000 2023;1,73122E+18;@iyoksantoso Lagi musim banjir air, duren dan mangga 😂😂😂;0;0;0;1;in;7,9451E+17;1,73114E+18;Jayabay19479190;https://twitter.com/Jayabay19479190/status/1731215871782326355
Sun Dec 03 07:25:56 +0000 2023;1,73121E+18;@PartaiSocmed Ngga sadar sih,, kalau akun ini (follower) nya banyak kubu Anies, mangkanya menentukan oilihan ke paslon 02 Prabowo-Gibran,, langsung banjir hujatan di comment nya. Ayo lebih kreatif lah, cara nyerang 03 nya, biar positif lagi comment2 nya.;0;0;0;0;in;1,6032E+18;1,73085E+18;NgemplangPajak;https://twitter.com/NgemplangPajak/status/1731213162186457450
Sun Dec 03 07:15:42 +0000 2023;1,73121E+18;Siap siap banjir air mata lagi gak  #TXT_ASM_TOUR_FINALE 2ND TUBATOUR SWEET FINALE #ACT_SWEET_MIRAGE_FINALE_Day2 #TOMORROW_X_TOGETHER @TXT_bighit @TXT_members https://t.co/vAzy2YQ3Gl;0;0;0;0;in;1,26152E+18;1,73121E+18;sweetchus;https://twitter.com/sweetchus/status/1731210586460135519
Sun Dec 03 06:53:40 +0000 2023;1,73121E+18;@innovacommunity Negara maju aja banjir apa lagi negara mundur🤣🤣;0;0;0;1;in;1,54086E+18;1,7312E+18;adhi64543061;https://twitter.com/adhi64543061/status/1731205039073689976
Sun Dec 03 06:53:24 +0000 2023;1,7312E+18;@tanyarlfes ga suka basah. orang gw habis mandi aja handukan sampe kering terus kalo hujan tuh bikin repot aktivitas kata gw mah mana di titik tertentu suka banjir lagi kan;0;0;0;0;in;1,16342E+18;1,73119E+18;HEYVICIOUS_;https://twitter.com/HEYVICIOUS_/status/1731204972526911558
Sun Dec 03 06:51:15 +0000 2023;1,7312E+18;"@tanyarlfes aku suka ujan karena kaya sejuk damai gtuu klo waktu ga suka ujan mungkin lagi mls kotoran trs banjir juga""";0;0;0;0;in;1,13217E+18;1,73119E+18;garaluvt;https://twitter.com/garaluvt/status/1731204431126168049
